Text,Classificacao
"RT @Hugotim1: #timbeta #globo Polícia apreende armas e drogas no distrito de Barra Alegre, em Ipatinga https://t.co/NWTiWwlpNF #OperacaoBet…",Positivo
Caminhoneiro suspeito de forjar roubo de carga é preso em Araxá https://t.co/ozkPezgbcM,Positivo
#timbeta #globo Contratação de professores começa nesta terça-feira em Juiz de Fora https://t.co/EZ3lhbYJJf #OperacaoBetaLab #Sigodevolta,Positivo
RT @GloboRural: Agricultores são vacinados contra a febre amarela no ES e em MG: https://t.co/1IRXaZmD0e #GloboRural https://t.co/cnpki4kh2Q,Positivo
"New post: ""Após denúncia, PM apreende drogas, munição e armas em Araxá "" https://t.co/fhBxJW1ht5",Positivo
Secretaria Municipal de Educação contrata profissionais para o ano letivo e garante que processo cumpriu a lei https://t.co/mJPyAUqg2S,Positivo
"New post: ""Motoristas e cobradores manifestam contra insegurança em Juiz de Fora"" https://t.co/3qo52KGasz",Positivo
Jovem é preso em Patos de Minas suspeito de tráfico e roubo na região https://t.co/QfvI6axLQb https://t.co/NKnIyWe0n2,Positivo
PM em Divinópolis apreende drogas e munição https://t.co/wEZbACEn0h https://t.co/YOa8ejRpX8,Positivo
Notícias: *MATA VERDE MG– Mais de 21kg de drogas são apreend... https://t.co/T5C7u9ncG5,Positivo
Dupla é presa em Patrocínio suspeita de envolvimento em roubo à fazenda https://t.co/thYAdDV2GE #OperaçãoBetaLab https://t.co/xr7y6fBk4m,Positivo
Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/jLvqrYk71X,Positivo
"New post: ""Homem é preso pela PC em Pirapora suspeito de envolvimento em roubo"" https://t.co/K6dsnBjLTr",Positivo
Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/MURUDv0g5a,Positivo
"Tentativa de fuga no presídio de Mariana-MG, na madrugada de 30/01 https://t.co/IRbeAcGPWv",Positivo
"Dois jovens são presos com drogas, arma e munições em Jaíba  https://t.co/chjKpW6Uar",Positivo
"New post: ""Homem é preso após transportar drogas em ônibus de turismo, em MG"" https://t.co/FApyzNxatn",Positivo
"RT @JornalOGlobo: Com três anos, presídio privado em Minas Gerais não teve rebeliões. https://t.co/GHIgjP21c2 https://t.co/ag3VCTfCbl",Positivo
Campanha de prevenção à febre amarela tem início em Córrego Fundo https://t.co/bppt01VoGh https://t.co/1yxPlXcgJ9,Positivo
Governo de MG prevê aterro e estações de lixo para o Centro-Oeste https://t.co/dRHiBUzq5x,Positivo
"RT @JornalOGlobo: Com três anos, presídio privado em Minas Gerais não teve rebeliões. https://t.co/GHIgjP21c2 https://t.co/ag3VCTfCbl",Positivo
@PMMG190 - ARINOS - PM APREENDE MENOR POR ROUBO https://t.co/KEH056U7hX,Positivo
@PMMG190 - Apreensão de drogas no Bairro São Jorge https://t.co/0u7ped8W63,Positivo
@PMMG190 - PM prende casal de traficantes de drogas em Ouro Fino https://t.co/J5H39dk3hT,Positivo
Polícia Civil apreende drogas e materiais para refino em Iturama https://t.co/vxNsVsVpxW,Positivo
RT @Hugotim1: #timbeta #globo Suspeitos de envolvimento em roubo de bancos no Sul de MG são presos https://t.co/uwJxjYCtqu #OperacaoBetaLab…,Positivo
"Trio é preso suspeito de roubo, tráfico e abuso sexual em Uberlândia https://t.co/XBG0F2KCP2",Positivo
"Aqui no Brasil Com três anos, presídio privado em Minas Gerais não teve rebeliões via /r/brasil https://t.co/jpKcBiDHTL",Positivo
"Trio é preso suspeito de roubo, tráfico e abuso sexual em Uberlândia https://t.co/FRYnpMPpcs",Positivo
Menor é detido com drogas e balança de precisão em Montes Claros https://t.co/su2oq4LAwJ https://t.co/SKHR3bluIP,Positivo
"Prefeitura de Divinópolis, MG realiza processo seletivo para Professor https://t.co/XXX4wzta9H https://t.co/fbjEA8Jh3T",Positivo
"A Polícia Civil, por meio do Departamento de Trânsito de Minas Gerais (Detran-MG), realiza ações de educação de... https://t.co/1PgNDJvpfE",Positivo
Secretaria anuncia mais profissionais para vacinar contra febre amarela  https://t.co/MJzmXJYgKn,Positivo
@PMMG190 - UNAÍ - PRISÃO DE AUTORES E APREENSÃO DE DROGAS https://t.co/nmIJtDs84u,Positivo
"Polícia Militar prende suspeito de roubo a padaria em São João do Paraíso, no Norte de Minas… https://t.co/bIV0tXqLRz",Positivo
Contratação de professores começa nesta terça-feira em Juiz de Fora https://t.co/WCVUN3iXhn https://t.co/tcGdzKOSsK,Positivo
"RT @JornalOGlobo: Com três anos, presídio privado em Minas Gerais não teve rebeliões. https://t.co/GHIgjP21c2 https://t.co/ag3VCTfCbl",Positivo
"Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/dAtJbYIXYD",Positivo
"Campanha de vacinação

Rio faz bloqueio contra febre amarela em municípios na divisa com Minas Gerais… https://t.co/MTVtlYVZPe",Positivo
Prefeitura de Juiz de Fora divulga convocação para educação infantil https://t.co/EZd3GCt7zA #noticias,Positivo
Viçosa e Muriaé recebem mais doses da vacina contra febre amarela https://t.co/I6dyVyuGcL https://t.co/7bU4gPDzRi,Positivo
"Após denúncia, PM apreende drogas, munição e armas em Araxá  https://t.co/IdZvDthEeD",Positivo
Homem é preso ao agredir segurança de clube em Três Corações (MG) https://t.co/MM6ISdPT5l https://t.co/obF6nvFYJO,Positivo
Jovem é preso em Patos de Minas suspeito de tráfico e roubo na região https://t.co/8iBWmeyONO https://t.co/E2x5fVMsso,Positivo
#timbeta #globo Governo de MG prevê aterro e estações de lixo para o Centro-Oeste https://t.co/FKljp0909U #OperacaoBetaLab #Sigodevolta,Positivo
RT @carlinibh: 'Jeitinho Kalil': novo prefeito de BH almoça de marmitex e elimina traje formal - Politica - Estado de Minas https://t.co/oG…,Positivo
RT @ubiratan405: Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/PVIRXPFgCo    @maria_lima muito bom!!…,Positivo
"Perigoso traficante é preso em Ipaba, MG https://t.co/lH74L4TmH2 https://t.co/yhN92Vqa9J",Positivo
Grupo é detido após roubo e carreta recuperada em MG https://t.co/odv9s4N68X,Positivo
RT @orlandotambosi: Presídio privado em Minas Gerais nunca teve rebeliões https://t.co/JD9zkdrR6S,Positivo
"Homem é preso após transportar drogas em ônibus de turismo, em MG  https://t.co/yms54Jh2od",Positivo
"Casal é detido suspeito de tráfico de drogas em Iapu, MG https://t.co/bL4UQmEtQ0 https://t.co/XjmQJDaWew",Positivo
Secretaria de #Educação de MG abre processo para #contratar designados https://t.co/YJTOk6YVXn,Positivo
"New post: ""Cinco homens são presos suspeitos de tráfico de drogas em Pirapora"" https://t.co/fRGs8Rn23r",Positivo
"Quadrilha é presa por tráfico de drogas em Timóteo, MG https://t.co/D8mQRV9jxT https://t.co/J9P2DczAEk",Positivo
Dupla é presa em Patrocínio suspeita de envolvimento em roubo à fazenda https://t.co/dxEWjjBIJA https://t.co/txmhaq4RCj,Positivo
Governo de MG prevê aterro e estações de lixo para o Centro-Oeste: Itapecerica deverá receber aterro compartilhado;… https://t.co/p9MoYZOjVe,Positivo
Prefeitura de Juiz de Fora apresenta ações de prevenção à febre amarela https://t.co/fgSE7LAeqL https://t.co/sblT2kX3S1,Positivo
"RT @OGloboPolitica: Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos.
https://t.co/82tyxIrCW9 https://t.co/1imuf9X85A",Positivo
"PM apreende armas de fogo, munições e drogas em Juiz de Fora https://t.co/yzgHpNfTP0 https://t.co/l9L6E6A6HA",Positivo
"#i5gornascimento @i5gornascimento g1 Polícia Militar apreende armas e drogas na Região do Barreiro, em Belo Hor... https://t.co/LZbU0lhNdq",Positivo
"Dois homens são presos por tráfico de drogas em Japonvar, Norte de MG https://t.co/53mb7Pqhu0 https://t.co/T2qxrsjqxn",Positivo
Quatro homens são presos por  tráfico de drogas em Janaúba https://t.co/1KzFe5k6sb #SomosTodosDilma #Raynniere #BuyRaynniereOnItunes,Positivo
"#timbeta #globo Dois jovens são presos com drogas, arma e munições em Jaíba https://t.co/gAEqxFepn7 #OperacaoBetaLab #Sigodevolta",Positivo
Caminhoneiro suspeito de forjar roubo de carga é preso em Araxá https://t.co/Z5pm2XXCTv https://t.co/4h7vqYBims,Positivo
O uso do rádio como ferramenta pedagógica.Confira. https://t.co/7HQnASyJsF,Positivo
"Polícia Militar apreende armas e drogas na Região do Barreiro, em Belo Horizonte https://t.co/Sn3430M0lS https://t.co/aUNIRZNVaO",Positivo
Polícia Civil apreende drogas e materiais para refino em Iturama https://t.co/fDlmEE9GKJ #SomosTodosDilma #Raynniere #BuyRaynniereOnItunes,Positivo
Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/B10AENFfOb,Positivo
Prefeitura de Juiz de Fora apresenta ações de prevenção à febre amarela https://t.co/bN82npApWt #OperaçãoBetaLab https://t.co/kks2vHNnjx,Positivo
@PMMG190 - Militares apreendem drogas e arma de fogo no Salgado Filho https://t.co/tcaD68bR8N,Positivo
em_com: Secretaria de #Educação de MG abre processo para contratar designados https://t.co/5J1OiLySvG #timbeta #sdv,Positivo
Cão da PM encontra drogas e homem é preso em Montes Claros https://t.co/5MRQuNllnK #SomosTodosDilma #Raynniere #BuyRaynniereOnItunes,Positivo
VACINAS CONTROLE POPULACIONAL Januária recebe 50 mil doses da vacina após morte por febre amarela #G1 https://t.co/wrnAYXC8uh,Positivo
Quatro homens são presos suspeitos de tráfico de drogas em Pirapora https://t.co/2T0z3eWXnl https://t.co/SZluY1Y0GD,Positivo
Ação do Governo de Minas Gerais beneficiará 12 mil agricultores familiares https://t.co/JORzPf35fl,Positivo
@PMMG190 - Dom Viçoso  Dois homens são presos por tráfico de drogas https://t.co/57qJ2775he,Positivo
@henriquego_ @folha aqui em Minas temos uma experiência bem sucedida com presídio PRIVATIZADO de verdade. FUNCIONA. https://t.co/7xf3VT8PQb,Positivo
Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/hVUKyzk4FA,Positivo
"RT @JornalOGlobo: Com três anos, presídio privado em Minas Gerais não teve rebeliões. https://t.co/GHIgjP21c2 https://t.co/ag3VCTfCbl",Positivo
@PMMG190 - Manga - Operação minas em segurança https://t.co/jZUZ4QYXuc,Positivo
"RT @JornalOGlobo: Com três anos, presídio privado em Minas Gerais não teve rebeliões. https://t.co/GHIgjP21c2 https://t.co/ag3VCTfCbl",Positivo
SES determina que vacinação contra febre amarela seja intensificada em Ribeirão das Neves https://t.co/SeVxwPeiiP https://t.co/ykoiNpIU2g,Positivo
Jovem é preso em Patos de Minas suspeito de tráfico e roubo na região  https://t.co/mV2AQJwR9n,Positivo
"RT @NilmaAguiar: Dos grandes centros.O estado em melhor situação salarial.é MG.
Pouco, pra quem perde a vida na mão desses bandidos cada ve…",Positivo
Vacinação contra febre amarela é intensificada na zona rural de Uberaba https://t.co/yBruwjIbfK https://t.co/DhEFnG0eH1,Positivo
Ônibus carregado de drogas é flagrado na MG-353; motorista é preso https://t.co/X2cSuEPbmo #SomosTodosDilma #Raynniere #BuyRaynniereOnItun…,Positivo
Campanha de prevenção à febre amarela tem início em Córrego Fundo https://t.co/ZkPkFCqQxn,Positivo
Presos por roubo à casa em Juiz de Fora têm histórico de crimes violentos https://t.co/v2XCL9OK9f #OperaçãoBetaLab https://t.co/yrf9COPodS,Positivo
@PMMG190 - Polícia Militar prende traficante e apreende drogas  https://t.co/GoAOFjd14d,Positivo
Vacinação contra febre amarela é intensificada na zona rural de Araxá https://t.co/WYtqx1uzhu https://t.co/cR4FvmoDMK,Positivo
Polícia Civil identifica suspeito de roubo a ônibus em Juiz de Fora https://t.co/t8gKNf52PT https://t.co/AVbMja70hk,Positivo
"g1: Tentativa de fuga é impedida no presídio de Mariana, MG, diz secretaria https://t.co/pEfA4Ng40T #G1 https://t.co/ceS8jFzTD7 #TimBeta",Positivo
Codevasf e Governo de Minas Gerais discutem retomada do convênio para construção da barragem do Jequitaí https://t.co/RubYf9Koe9,Positivo
#timbeta #globo Três homens são detidos após roubo em loja de celulares em Ipatinga https://t.co/UC0RGNcM65 #OperacaoBetaLab #Sigodevolta,Positivo
Suspeitos de envolvimento com tráfico de drogas são detidos em Belo Horizonte https://t.co/gFIXVDUXtD,Positivo
Araxá recebe novas doses da vacina contra febre amarela https://t.co/pwQnP2u2Ox,Positivo
Dupla é presa em Patrocínio suspeita de envolvimento em roubo à fazenda https://t.co/xdyfr9JD6v,Positivo
"Polícia detém suspeitos de sequestro em Guarani, MG https://t.co/4wNsWT3NHq https://t.co/wxCLVOkZNa",Positivo
#timbeta #globo Mãe chama polícia para filho que estava com drogas em Pará de Minas https://t.co/8RNTBPsR6i #OperacaoBetaLab #Sigodevolta,Positivo
Vacinação de febre amarela em áreas de surto em MG chega a 90% e ministro espera queda de casos   https://t.co/vFxas6VfSz #SomosTodosDilma…,Positivo
Suspeitos de envolvimento em roubo de bancos no Sul de MG são presos https://t.co/rjDZTwOvxP #SomosTodosDilma #Raynniere #BuyRaynniereOnIt…,Positivo
"Homem invade fórum para matar juiz e é morto por segurança em Unaí, MG https://t.co/7BtjY3EQcs https://t.co/VsNKnPmx8E",Positivo
"RT @JornalOGlobo: Com três anos, presídio privado em Minas Gerais não teve rebeliões. https://t.co/GHIgjPjCAC https://t.co/s9yOwjCAmu",Positivo
"Prefeitura de Divinópolis, MG realiza processo seletivo para Professor https://t.co/eXhwBmxEfe https://t.co/S8iTIJNeT9",Positivo
Polícia Civil apreende drogas e materiais para refino em Iturama  https://t.co/n2f0aeHRRw,Positivo
"RT @felipefonte: Com três anos, presídio privado em Minas Gerais não teve rebeliões. E agora, José? https://t.co/zOGi877LRn",Positivo
RT @jornalhoje: Minas Gerais é o quarto estado a garantir o direito à amamentação em público: https://t.co/iVvCtS2Pr9 #JornalHoje https://t…,Positivo
"Após denúncia, PM apreende drogas, munição e armas em Araxá https://t.co/aydMRikK4E https://t.co/6R05TlvfVP",Positivo
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/g6OVLoGYeA,Positivo
RT @portaluai: Profissionais da saúde trabalham sem descanso para vacinar contra #FebreAmarela em Minas https://t.co/HZWxPKTyaV https://t.c…,Positivo
"New post: ""Araxá recebe novas doses da vacina contra febre amarela"" https://t.co/EnzrrnvOLv",Positivo
Governo de Minas Gerais lança programa para inclusão social e produtiva de jovens https://t.co/pFOjc3Lsxh https://t.co/RD62UxNdX6,Positivo
Três jovens de 20 anos são presos por envolvimento em um roubo em Unaí https://t.co/nXXxd7pyhH,Positivo
"Polícia apreende drogas e munições durante operação em Pedra azul, MG https://t.co/WabsWWyVSp #valedojequitinhonha",Positivo
Quatro homens são presos por  tráfico de drogas em Janaúba #G1 https://t.co/1ZDcQY1HkU,Positivo
Jovem é preso em Patos de Minas suspeito de tráfico e roubo na região https://t.co/5p9uDJO5Mf #SomosTodosDilma #Raynniere #BuyRaynniereOnI…,Positivo
"#EducaçãoMG Biblioteca Pública preenche férias escolares com diversão e conhecimento.
Saiba mais:… https://t.co/oohULnVui6",Positivo
Estado de Minas: Bancada Mineira pede a Temer recursos para a BR-381 N. https://t.co/ZiMDpiSTYF,Positivo
"RT @JornalOGlobo: Com três anos, presídio privado em Minas Gerais não teve rebeliões. https://t.co/GHIgjP21c2 https://t.co/ag3VCTfCbl",Positivo
RT @TransitoBH: Detran-MG realiza ações de educação de trânsito durante mês de fevereiro - Gerais - Estado de Minas https://t.co/ogQje0jEk5,Positivo
Processo seletivo CEFET MG 2017 é divulgado para Professor: O Centro Federal de Educação… https://t.co/qs8ruib5E9,Positivo
"RT @OGloboPolitica: Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/Pls2dpH7j4 https://t.co/7u5I9Kqa1F",Positivo
Homem é preso suspeito de envolvimento com tráfico de drogas em Belo Horizonte https://t.co/6dNQyHZes0,Positivo
"RT @JornalOGlobo: Com três anos, presídio privado em Minas Gerais não teve rebeliões. https://t.co/GHIgjPjCAC https://t.co/s9yOwjCAmu",Positivo
"BRASIL: Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/qwmIxsoD9e @entornoi https://t.co/yMY20syQso",Positivo
#Detran-MG realiza ações de educação de #trânsito durante mês de fevereiro https://t.co/VzTbKAuWdt https://t.co/PlZi8gei6Z,Positivo
Pará de Minas tem 88% de cobertura vacinal contra a febre amarela e estoques normalizados https://t.co/7vZCM5lhIu,Positivo
Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/SpQCJxGI5p,Positivo
IF Sudeste de Minas Gerais abre seleções para Professores https://t.co/pb25mjle41 https://t.co/tS4SYrMbMr,Positivo
"Com três anos, presídio privado em Minas Gerais não teve rebeliões: https://t.co/Qg7Tlllaqj",Positivo
"PPP não é terceirização. Com três anos, o ÚNICO presídio PPP do Brasil não teve rebeliões https://t.co/3cG84Tx43e",Positivo
RT @fabriciomoraes9: Agente é preso ao tentar entrar com drogas e celulares em presídio de MG https://t.co/ZgCMnbUqg4,Positivo
@PMMG190 - Araguari - PM apreende suspeitos com drogas e dinheiro https://t.co/2R3ZBopqjb,Positivo
Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/2wk7svQEzB,Positivo
"Polícia apreende armas e drogas no distrito de Barra Alegre, em Ipatinga https://t.co/0vD469gZ8q https://t.co/vGoroDPzpt",Positivo
Governo de Minas afirma que surto de febre amarela está sob controle: https://t.co/2qU9yqQ9bV via @YouTube,Positivo
"RT @ReginaldoLopes: O Governo de #Minas vai liberar R$ 770.452,56 para obras na #Escola Est. Pedro Lessa, em São Miguel do Anta. Saiba +
ht…",Positivo
#Detran-MG realiza ações de educação de #trânsito durante mês de fevereiro https://t.co/nGAYGaX4lG https://t.co/loT1aobFa6,Positivo
